,时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
0,2023-05-22 09:35:00,10.48,10.48,10.51,10.44,-0.47,-0.05,11299,11830341.0,0.66,0.03
1,2023-05-22 09:40:00,10.47,10.45,10.49,10.45,-0.29,-0.03,6311,6606292.0,0.38,0.02
2,2023-05-22 09:45:00,10.46,10.46,10.48,10.45,0.1,0.01,6553,6853315.0,0.29,0.02
3,2023-05-22 09:50:00,10.46,10.45,10.47,10.44,-0.1,-0.01,5258,5496347.0,0.29,0.01
4,2023-05-22 09:55:00,10.45,10.43,10.46,10.41,-0.19,-0.02,10700,11167873.0,0.48,0.03
5,2023-05-22 10:00:00,10.43,10.4,10.43,10.35,-0.29,-0.03,22190,23066458.0,0.77,0.05
6,2023-05-22 10:05:00,10.4,10.4,10.4,10.39,0.0,0.0,6932,7207068.0,0.1,0.02
7,2023-05-22 10:10:00,10.39,10.39,10.4,10.37,-0.1,-0.01,7060,7329674.0,0.29,0.02
8,2023-05-22 10:15:00,10.39,10.41,10.41,10.38,0.19,0.02,9344,9708191.0,0.29,0.02
9,2023-05-22 10:20:00,10.41,10.48,10.48,10.41,0.67,0.07,6887,7197794.0,0.67,0.02
10,2023-05-22 10:25:00,10.48,10.47,10.48,10.45,-0.1,-0.01,5753,6019055.0,0.29,0.01
11,2023-05-22 10:30:00,10.46,10.47,10.48,10.45,0.0,0.0,5955,6231270.0,0.29,0.01
12,2023-05-22 10:35:00,10.47,10.48,10.49,10.45,0.1,0.01,8947,9370850.0,0.38,0.02
13,2023-05-22 10:40:00,10.48,10.46,10.48,10.44,-0.19,-0.02,4340,4539616.0,0.38,0.01
14,2023-05-22 10:45:00,10.46,10.46,10.47,10.46,0.0,0.0,1718,1797740.0,0.1,0.0
15,2023-05-22 10:50:00,10.46,10.45,10.46,10.44,-0.1,-0.01,2768,2891235.0,0.19,0.01
16,2023-05-22 10:55:00,10.45,10.44,10.47,10.44,-0.1,-0.01,2238,2338801.0,0.29,0.01
17,2023-05-22 11:00:00,10.45,10.47,10.47,10.42,0.29,0.03,3734,3898207.0,0.48,0.01
18,2023-05-22 11:05:00,10.46,10.45,10.46,10.44,-0.19,-0.02,943,985265.0,0.19,0.0
19,2023-05-22 11:10:00,10.45,10.43,10.46,10.43,-0.19,-0.02,1854,1935844.0,0.29,0.0
20,2023-05-22 11:15:00,10.43,10.41,10.44,10.41,-0.19,-0.02,1624,1692522.0,0.29,0.0
21,2023-05-22 11:20:00,10.41,10.44,10.45,10.41,0.29,0.03,1023,1067122.0,0.38,0.0
22,2023-05-22 11:25:00,10.43,10.43,10.44,10.43,-0.1,-0.01,941,981826.0,0.1,0.0
23,2023-05-22 11:30:00,10.44,10.41,10.44,10.4,-0.19,-0.02,3297,3434508.0,0.38,0.01
24,2023-05-22 13:05:00,10.42,10.39,10.42,10.38,-0.19,-0.02,4489,4667553.0,0.38,0.01
25,2023-05-22 13:10:00,10.39,10.4,10.41,10.38,0.1,0.01,4499,4675540.0,0.29,0.01
26,2023-05-22 13:15:00,10.4,10.39,10.41,10.38,-0.1,-0.01,3738,3885201.0,0.29,0.01
27,2023-05-22 13:20:00,10.38,10.38,10.39,10.37,-0.1,-0.01,4825,5008653.0,0.19,0.01
28,2023-05-22 13:25:00,10.38,10.36,10.38,10.36,-0.19,-0.02,16897,17510377.0,0.19,0.04
29,2023-05-22 13:30:00,10.37,10.37,10.39,10.36,0.1,0.01,5532,5736093.0,0.29,0.01
30,2023-05-22 13:35:00,10.39,10.36,10.39,10.36,-0.1,-0.01,4110,4263120.0,0.29,0.01
31,2023-05-22 13:40:00,10.37,10.36,10.37,10.36,0.0,0.0,1573,1630457.0,0.1,0.0
32,2023-05-22 13:45:00,10.36,10.37,10.37,10.35,0.1,0.01,6074,6290824.0,0.19,0.01
33,2023-05-22 13:50:00,10.37,10.37,10.37,10.36,0.0,0.0,1643,1702153.0,0.1,0.0
34,2023-05-22 13:55:00,10.37,10.39,10.4,10.36,0.19,0.02,2957,3069825.0,0.39,0.01
35,2023-05-22 14:00:00,10.4,10.4,10.41,10.39,0.1,0.01,3917,4075403.0,0.19,0.01
36,2023-05-22 14:05:00,10.4,10.42,10.42,10.4,0.19,0.02,3195,3327003.0,0.19,0.01
37,2023-05-22 14:10:00,10.41,10.44,10.45,10.41,0.19,0.02,5747,5999190.0,0.38,0.01
38,2023-05-22 14:15:00,10.44,10.43,10.45,10.43,-0.1,-0.01,3681,3842296.0,0.19,0.01
39,2023-05-22 14:20:00,10.44,10.46,10.46,10.43,0.29,0.03,4356,4549657.0,0.29,0.01
40,2023-05-22 14:25:00,10.46,10.47,10.48,10.45,0.1,0.01,7721,8081546.0,0.29,0.02
41,2023-05-22 14:30:00,10.47,10.47,10.48,10.47,0.0,0.0,4027,4219223.0,0.1,0.01
42,2023-05-22 14:35:00,10.47,10.49,10.49,10.47,0.19,0.02,6299,6604191.0,0.19,0.02
43,2023-05-22 14:40:00,10.49,10.51,10.51,10.48,0.19,0.02,7077,7430914.0,0.29,0.02
44,2023-05-22 14:45:00,10.51,10.5,10.53,10.49,-0.1,-0.01,10586,11132958.0,0.38,0.03
45,2023-05-22 14:50:00,10.49,10.49,10.51,10.45,-0.1,-0.01,10598,11112057.0,0.57,0.03
46,2023-05-22 14:55:00,10.49,10.48,10.51,10.47,-0.1,-0.01,7999,8393291.0,0.38,0.02
47,2023-05-22 15:00:00,10.48,10.46,10.49,10.46,-0.19,-0.02,5654,5917111.0,0.29,0.01
48,2023-05-23 09:35:00,10.5,10.57,10.62,10.48,1.05,0.11,26606,28122213.0,1.34,0.06
49,2023-05-23 09:40:00,10.57,10.51,10.57,10.5,-0.57,-0.06,6614,6962811.0,0.66,0.02
50,2023-05-23 09:45:00,10.52,10.5,10.53,10.5,-0.1,-0.01,4584,4819855.0,0.29,0.01
51,2023-05-23 09:50:00,10.5,10.51,10.51,10.49,0.1,0.01,4331,4546196.0,0.19,0.01
52,2023-05-23 09:55:00,10.51,10.5,10.51,10.49,-0.1,-0.01,3356,3523255.0,0.19,0.01
53,2023-05-23 10:00:00,10.5,10.53,10.54,10.5,0.29,0.03,4600,4839179.0,0.38,0.01
54,2023-05-23 10:05:00,10.53,10.53,10.54,10.52,0.0,0.0,2483,2614540.0,0.19,0.01
55,2023-05-23 10:10:00,10.54,10.53,10.54,10.51,0.0,0.0,2304,2424978.0,0.28,0.01
56,2023-05-23 10:15:00,10.53,10.5,10.53,10.5,-0.28,-0.03,3113,3273553.0,0.28,0.01
57,2023-05-23 10:20:00,10.51,10.43,10.51,10.42,-0.67,-0.07,11031,11529290.0,0.86,0.03
58,2023-05-23 10:25:00,10.43,10.39,10.44,10.37,-0.38,-0.04,14453,15037990.0,0.67,0.04
59,2023-05-23 10:30:00,10.39,10.39,10.42,10.38,0.0,0.0,5756,5986961.0,0.38,0.01
60,2023-05-23 10:35:00,10.39,10.38,10.4,10.38,-0.1,-0.01,6677,6935590.0,0.19,0.02
61,2023-05-23 10:40:00,10.38,10.38,10.4,10.38,0.0,0.0,8162,8477840.0,0.19,0.02
62,2023-05-23 10:45:00,10.39,10.39,10.41,10.38,0.1,0.01,5812,6036594.0,0.29,0.01
63,2023-05-23 10:50:00,10.39,10.36,10.39,10.36,-0.29,-0.03,12191,12642588.0,0.29,0.03
64,2023-05-23 10:55:00,10.37,10.38,10.39,10.36,0.19,0.02,6192,6424269.0,0.29,0.02
65,2023-05-23 11:00:00,10.39,10.38,10.39,10.37,0.0,0.0,7548,7833542.0,0.19,0.02
66,2023-05-23 11:05:00,10.38,10.37,10.41,10.37,-0.1,-0.01,4687,4868198.0,0.39,0.01
67,2023-05-23 11:10:00,10.38,10.38,10.38,10.37,0.1,0.01,6037,6261966.0,0.1,0.01
68,2023-05-23 11:15:00,10.38,10.37,10.38,10.37,-0.1,-0.01,5231,5426466.0,0.1,0.01
69,2023-05-23 11:20:00,10.37,10.37,10.38,10.37,0.0,0.0,3275,3396528.0,0.1,0.01
70,2023-05-23 11:25:00,10.38,10.36,10.38,10.36,-0.1,-0.01,4584,4751604.0,0.19,0.01
71,2023-05-23 11:30:00,10.37,10.38,10.38,10.36,0.19,0.02,3786,3925316.0,0.19,0.01
72,2023-05-23 13:05:00,10.38,10.33,10.38,10.31,-0.48,-0.05,25195,26061415.0,0.67,0.06
73,2023-05-23 13:10:00,10.32,10.36,10.36,10.32,0.29,0.03,4076,4211533.0,0.39,0.01
74,2023-05-23 13:15:00,10.35,10.36,10.36,10.34,0.0,0.0,4751,4915456.0,0.19,0.01
75,2023-05-23 13:20:00,10.35,10.35,10.36,10.35,-0.1,-0.01,1842,1906549.0,0.1,0.0
76,2023-05-23 13:25:00,10.35,10.34,10.36,10.33,-0.1,-0.01,4662,4820620.0,0.29,0.01
77,2023-05-23 13:30:00,10.33,10.33,10.34,10.33,-0.1,-0.01,2987,3087413.0,0.1,0.01
78,2023-05-23 13:35:00,10.33,10.33,10.34,10.32,0.0,0.0,4796,4954543.0,0.19,0.01
79,2023-05-23 13:40:00,10.33,10.34,10.34,10.33,0.1,0.01,2079,2148127.0,0.1,0.01
80,2023-05-23 13:45:00,10.34,10.33,10.34,10.33,-0.1,-0.01,1822,1882944.0,0.1,0.0
81,2023-05-23 13:50:00,10.34,10.35,10.36,10.33,0.19,0.02,3432,3549978.0,0.29,0.01
82,2023-05-23 13:55:00,10.35,10.35,10.35,10.33,0.0,0.0,4076,4214983.0,0.19,0.01
83,2023-05-23 14:00:00,10.35,10.33,10.35,10.33,-0.19,-0.02,3185,3292166.0,0.19,0.01
84,2023-05-23 14:05:00,10.34,10.35,10.37,10.34,0.19,0.02,3496,3617149.0,0.29,0.01
85,2023-05-23 14:10:00,10.35,10.35,10.35,10.34,0.0,0.0,1990,2058231.0,0.1,0.0
86,2023-05-23 14:15:00,10.35,10.35,10.35,10.34,0.0,0.0,2473,2558159.0,0.1,0.01
87,2023-05-23 14:20:00,10.35,10.34,10.36,10.33,-0.1,-0.01,3925,4059405.0,0.29,0.01
88,2023-05-23 14:25:00,10.33,10.34,10.34,10.33,0.0,0.0,3310,3421307.0,0.1,0.01
89,2023-05-23 14:30:00,10.34,10.33,10.34,10.33,-0.1,-0.01,4083,4219471.0,0.1,0.01
90,2023-05-23 14:35:00,10.34,10.32,10.34,10.31,-0.1,-0.01,14027,14474812.0,0.29,0.03
91,2023-05-23 14:40:00,10.32,10.31,10.33,10.31,-0.1,-0.01,5394,5567614.0,0.19,0.01
92,2023-05-23 14:45:00,10.31,10.32,10.33,10.31,0.1,0.01,4959,5116767.0,0.19,0.01
93,2023-05-23 14:50:00,10.32,10.33,10.33,10.31,0.1,0.01,6549,6759912.0,0.19,0.02
94,2023-05-23 14:55:00,10.32,10.32,10.33,10.32,-0.1,-0.01,5262,5434058.0,0.1,0.01
95,2023-05-23 15:00:00,10.33,10.31,10.33,10.31,-0.1,-0.01,9347,9641690.0,0.19,0.02
96,2023-05-24 09:35:00,10.28,10.27,10.3,10.23,-0.39,-0.04,14283,14653157.0,0.68,0.03
97,2023-05-24 09:40:00,10.27,10.28,10.31,10.24,0.1,0.01,13792,14160110.0,0.68,0.03
98,2023-05-24 09:45:00,10.28,10.35,10.35,10.28,0.68,0.07,7752,7999836.0,0.68,0.02
99,2023-05-24 09:50:00,10.34,10.31,10.35,10.31,-0.39,-0.04,6187,6389721.0,0.39,0.02
100,2023-05-24 09:55:00,10.31,10.31,10.32,10.31,0.0,0.0,5546,5721150.0,0.1,0.01
101,2023-05-24 10:00:00,10.31,10.29,10.31,10.29,-0.19,-0.02,6330,6519445.0,0.19,0.02
102,2023-05-24 10:05:00,10.3,10.28,10.3,10.26,-0.1,-0.01,7257,7456562.0,0.39,0.02
103,2023-05-24 10:10:00,10.28,10.31,10.31,10.28,0.29,0.03,5407,5564422.0,0.29,0.01
104,2023-05-24 10:15:00,10.31,10.33,10.33,10.29,0.19,0.02,4338,4471686.0,0.39,0.01
105,2023-05-24 10:20:00,10.33,10.31,10.33,10.3,-0.19,-0.02,3847,3966945.0,0.29,0.01
106,2023-05-24 10:25:00,10.31,10.3,10.31,10.29,-0.1,-0.01,3909,4025354.0,0.19,0.01
107,2023-05-24 10:30:00,10.3,10.31,10.31,10.29,0.1,0.01,3435,3538201.0,0.19,0.01
108,2023-05-24 10:35:00,10.31,10.34,10.37,10.31,0.29,0.03,10704,11063946.0,0.58,0.03
109,2023-05-24 10:40:00,10.34,10.33,10.35,10.33,-0.1,-0.01,3166,3273266.0,0.19,0.01
110,2023-05-24 10:45:00,10.33,10.32,10.34,10.32,-0.1,-0.01,2082,2150274.0,0.19,0.01
111,2023-05-24 10:50:00,10.33,10.32,10.34,10.28,0.0,0.0,11217,11551065.0,0.58,0.03
112,2023-05-24 10:55:00,10.32,10.34,10.34,10.25,0.19,0.02,12726,13084879.0,0.87,0.03
113,2023-05-24 11:00:00,10.34,10.35,10.36,10.34,0.1,0.01,5145,5323201.0,0.19,0.01
114,2023-05-24 11:05:00,10.35,10.35,10.36,10.34,0.0,0.0,2837,2936504.0,0.19,0.01
115,2023-05-24 11:10:00,10.34,10.37,10.37,10.34,0.19,0.02,4089,4237044.0,0.29,0.01
116,2023-05-24 11:15:00,10.36,10.37,10.37,10.36,0.0,0.0,2818,2921657.0,0.1,0.01
117,2023-05-24 11:20:00,10.36,10.34,10.37,10.34,-0.29,-0.03,2329,2412031.0,0.29,0.01
118,2023-05-24 11:25:00,10.34,10.35,10.35,10.34,0.1,0.01,954,987020.0,0.1,0.0
119,2023-05-24 11:30:00,10.34,10.34,10.35,10.32,-0.1,-0.01,2191,2265294.0,0.29,0.01
120,2023-05-24 13:05:00,10.35,10.37,10.38,10.35,0.29,0.03,5250,5440156.0,0.29,0.01
121,2023-05-24 13:10:00,10.37,10.37,10.38,10.36,0.0,0.0,3542,3674799.0,0.19,0.01
122,2023-05-24 13:15:00,10.37,10.4,10.4,10.36,0.29,0.03,4485,4656233.0,0.39,0.01
123,2023-05-24 13:20:00,10.4,10.37,10.4,10.37,-0.29,-0.03,3304,3431397.0,0.29,0.01
124,2023-05-24 13:25:00,10.37,10.37,10.38,10.36,0.0,0.0,2330,2416146.0,0.19,0.01
125,2023-05-24 13:30:00,10.37,10.37,10.38,10.36,0.0,0.0,2550,2644905.0,0.19,0.01
126,2023-05-24 13:35:00,10.37,10.36,10.37,10.36,-0.1,-0.01,954,988650.0,0.1,0.0
127,2023-05-24 13:40:00,10.36,10.35,10.37,10.35,-0.1,-0.01,1400,1450267.0,0.19,0.0
128,2023-05-24 13:45:00,10.36,10.36,10.36,10.33,0.1,0.01,2800,2896546.0,0.29,0.01
129,2023-05-24 13:50:00,10.36,10.35,10.36,10.33,-0.1,-0.01,1140,1179625.0,0.29,0.0
130,2023-05-24 13:55:00,10.35,10.34,10.35,10.33,-0.1,-0.01,1621,1676088.0,0.19,0.0
131,2023-05-24 14:00:00,10.34,10.34,10.35,10.34,0.0,0.0,461,476765.0,0.1,0.0
132,2023-05-24 14:05:00,10.34,10.33,10.35,10.31,-0.1,-0.01,9558,9866701.0,0.39,0.02
133,2023-05-24 14:10:00,10.33,10.35,10.35,10.32,0.19,0.02,3107,3211713.0,0.29,0.01
134,2023-05-24 14:15:00,10.34,10.34,10.34,10.33,-0.1,-0.01,1992,2059507.0,0.1,0.0
135,2023-05-24 14:20:00,10.34,10.35,10.35,10.33,0.1,0.01,2728,2821747.0,0.19,0.01
136,2023-05-24 14:25:00,10.35,10.34,10.35,10.33,-0.1,-0.01,3082,3187818.0,0.19,0.01
137,2023-05-24 14:30:00,10.33,10.34,10.35,10.33,0.0,0.0,2567,2655444.0,0.19,0.01
138,2023-05-24 14:35:00,10.34,10.34,10.35,10.32,0.0,0.0,5012,5179472.0,0.29,0.01
139,2023-05-24 14:40:00,10.33,10.32,10.34,10.32,-0.19,-0.02,3754,3877968.0,0.19,0.01
140,2023-05-24 14:45:00,10.32,10.32,10.33,10.31,0.0,0.0,6171,6368265.0,0.19,0.02
141,2023-05-24 14:50:00,10.32,10.3,10.32,10.3,-0.19,-0.02,6022,6210470.0,0.19,0.01
142,2023-05-24 14:55:00,10.31,10.3,10.31,10.3,0.0,0.0,5124,5279406.0,0.1,0.01
143,2023-05-24 15:00:00,10.31,10.3,10.31,10.3,0.0,0.0,5591,5759945.0,0.1,0.01
144,2023-05-25 09:35:00,10.28,10.3,10.31,10.25,0.0,0.0,6227,6398554.0,0.58,0.02
145,2023-05-25 09:40:00,10.3,10.26,10.3,10.25,-0.39,-0.04,7427,7623458.0,0.49,0.02
146,2023-05-25 09:45:00,10.26,10.25,10.27,10.24,-0.1,-0.01,5712,5856707.0,0.29,0.01
147,2023-05-25 09:50:00,10.23,10.27,10.27,10.23,0.2,0.02,5524,5661245.0,0.39,0.01
148,2023-05-25 09:55:00,10.27,10.25,10.28,10.24,-0.19,-0.02,5368,5504636.0,0.39,0.01
149,2023-05-25 10:00:00,10.24,10.22,10.25,10.22,-0.29,-0.03,10267,10508565.0,0.29,0.03
150,2023-05-25 10:05:00,10.23,10.24,10.24,10.2,0.2,0.02,12899,13172943.0,0.39,0.03
151,2023-05-25 10:10:00,10.24,10.22,10.24,10.22,-0.2,-0.02,2708,2769368.0,0.2,0.01
152,2023-05-25 10:15:00,10.22,10.23,10.24,10.22,0.1,0.01,1196,1223352.0,0.2,0.0
153,2023-05-25 10:20:00,10.23,10.22,10.24,10.22,-0.1,-0.01,2369,2423389.0,0.2,0.01
154,2023-05-25 10:25:00,10.23,10.22,10.23,10.21,0.0,0.0,3569,3647174.0,0.2,0.01
155,2023-05-25 10:30:00,10.22,10.24,10.24,10.21,0.2,0.02,3709,3790506.0,0.29,0.01
156,2023-05-25 10:35:00,10.24,10.22,10.24,10.22,-0.2,-0.02,2271,2322217.0,0.2,0.01
157,2023-05-25 10:40:00,10.22,10.2,10.23,10.19,-0.2,-0.02,11522,11758560.0,0.39,0.03
158,2023-05-25 10:45:00,10.19,10.2,10.21,10.18,0.0,0.0,7797,7945581.0,0.29,0.02
159,2023-05-25 10:50:00,10.19,10.2,10.2,10.19,0.0,0.0,4893,4986410.0,0.1,0.01
160,2023-05-25 10:55:00,10.2,10.17,10.2,10.17,-0.29,-0.03,7640,7777708.0,0.29,0.02
161,2023-05-25 11:00:00,10.17,10.17,10.18,10.16,0.0,0.0,4727,4809169.0,0.2,0.01
162,2023-05-25 11:05:00,10.18,10.18,10.18,10.17,0.1,0.01,3371,3429208.0,0.1,0.01
163,2023-05-25 11:10:00,10.18,10.18,10.18,10.17,0.0,0.0,2388,2430633.0,0.1,0.01
164,2023-05-25 11:15:00,10.18,10.22,10.22,10.17,0.39,0.04,3484,3551626.0,0.49,0.01
165,2023-05-25 11:20:00,10.21,10.18,10.21,10.17,-0.39,-0.04,2448,2494297.0,0.39,0.01
166,2023-05-25 11:25:00,10.18,10.18,10.2,10.17,0.0,0.0,2286,2327378.0,0.29,0.01
167,2023-05-25 11:30:00,10.18,10.18,10.2,10.17,0.0,0.0,1868,1901367.0,0.29,0.0
168,2023-05-25 13:05:00,10.19,10.17,10.19,10.17,-0.1,-0.01,4215,4287923.0,0.2,0.01
169,2023-05-25 13:10:00,10.18,10.2,10.2,10.17,0.29,0.03,1877,1912470.0,0.29,0.0
170,2023-05-25 13:15:00,10.2,10.18,10.2,10.17,-0.2,-0.02,4302,4380167.0,0.29,0.01
171,2023-05-25 13:20:00,10.18,10.17,10.19,10.17,-0.1,-0.01,2143,2180634.0,0.2,0.01
172,2023-05-25 13:25:00,10.18,10.17,10.19,10.17,0.0,0.0,2312,2352292.0,0.2,0.01
173,2023-05-25 13:30:00,10.18,10.17,10.18,10.16,0.0,0.0,1182,1202358.0,0.2,0.0
